16,1355,61,88,0,0
16,1355,59,7,1,0
16,1355,59,7,0,0
16,1355,63,25,1,0
16,1355,63,25,0,0
16,1355,103,113,1,0
16,1355,103,113,0,0
16,1355,398,516,1,0
16,1355,398,516,0,0
16,1355,100,212,1,0
16,1355,100,212,0,0
16,1355,129,254,1,0
16,1355,129,254,0,0
16,1355,155,569,1,0
16,1355,155,569,0,0
49,1355,161,199,1,0
49,1355,161,199,0,0
24,1359,361,2134,1,0
24,1359,361,2134,0,0
16,1359,381,5523,1,2
16,1359,381,5523,0,2
16,1355,106,144,1,0
16,1355,106,144,0,0
16,1355,130,346,1,0
16,1355,130,346,0,0
16,1355,85,31,1,0
16,1355,85,31,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,89,107,1,0
16,1355,89,107,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,138,659,1,0
16,1355,138,659,0,0
50,1355,1576,25945,1,0
50,1355,1576,25945,0,3
39,1355,277,2356,1,2
39,1355,277,2356,0,2
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,120,213,1,0
16,1355,120,213,0,0
16,1355,85,84,1,0
16,1355,85,84,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,153,393,1,0
16,1355,153,393,0,0
16,1355,175,844,1,0
16,1355,175,844,0,0
17,1355,151,523,1,0
17,1355,151,523,0,0
16,1355,117,301,1,0
16,1355,117,301,0,0
16,1355,93,754,1,0
16,1355,93,754,0,0
16,1355,85,47,1,0
16,1355,85,47,0,0
16,1355,112,572,1,0
16,1355,112,572,0,0
16,1355,80,49,1,0
16,1355,80,49,0,0
16,1355,115,247,1,0
16,1355,115,247,0,0
16,1355,62,52,1,0
16,1355,62,52,0,0
17,1355,87,47,1,0
17,1355,87,47,0,0
17,1355,140,545,1,0
17,1355,140,545,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,62,37,1,0
16,1355,62,37,0,0
16,1355,113,445,1,0
16,1355,113,445,0,0
16,1355,390,285,1,0
16,1355,390,285,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,155,361,1,0
16,1355,155,361,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,120,197,1,0
16,1355,120,197,0,0
16,1355,159,713,1,0
16,1355,159,713,0,0
16,1355,111,112,1,0
16,1355,111,112,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
45,1355,112,120,1,0
45,1355,112,120,0,0
16,1355,111,387,1,0
16,1355,111,387,0,0
16,1355,97,91,1,0
16,1355,97,91,0,0
16,1355,167,1030,1,0
16,1355,167,1030,0,0
16,1355,73,17,1,0
16,1355,73,17,0,0
18,1355,89,89,1,0
18,1355,89,89,0,0
75,1355,131,113,1,0
75,1355,131,113,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,81,36,1,0
16,1355,81,36,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,106,218,1,0
16,1355,106,218,0,0
16,1355,138,554,1,0
16,1355,138,554,0,0
16,1355,122,244,1,0
16,1355,122,244,0,0
16,1355,138,569,1,0
16,1355,138,569,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,114,275,1,0
16,1355,114,275,0,0
16,1355,60,20,1,0
16,1355,60,20,0,0
16,1355,94,144,1,0
16,1355,94,144,0,0
16,1355,107,445,1,0
16,1355,107,445,0,0
19,1355,130,646,1,0
19,1355,130,646,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
87,1471,131,514,1,0
87,1471,131,514,0,0
16,1355,64,27,1,0
16,1355,64,27,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,113,295,1,0
16,1355,113,295,0,0
16,1355,128,537,1,0
16,1355,128,537,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,102,153,1,0
16,1355,102,153,0,0
38,1355,115,596,1,0
38,1355,115,596,0,0
16,1355,116,3423,1,0
16,1355,116,3423,0,0
16,1355,88,454,1,0
16,1355,88,454,0,0
18,1355,89,137,1,0
18,1355,89,137,0,0
47,1355,106,151,1,0
47,1355,106,151,0,0
16,1355,86,78,1,0
16,1355,86,78,0,0
16,1355,73,48,1,0
16,1355,73,48,0,0
16,1355,119,354,1,0
16,1355,119,354,0,0
54,1355,176,1222,1,0
54,1355,176,1222,0,0
16,1355,141,363,1,0
16,1355,141,363,0,0
16,1355,87,133,1,0
16,1355,87,133,0,0
16,1355,60,17,1,0
16,1355,60,17,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
22,1355,118,1170,1,0
22,1355,118,1170,0,0
16,1355,114,273,1,0
16,1355,114,273,0,0
124,1355,173,1787,1,0
124,1355,173,1787,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,92,104,1,0
16,1355,92,104,0,0
16,1355,139,359,1,0
16,1355,139,359,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
17,1355,81,70,1,0
17,1355,81,70,0,0
16,1355,176,565,1,0
16,1355,176,565,0,0
58,1355,241,800,1,0
58,1355,241,800,0,0
29,1355,204,589,1,0
29,1355,204,589,0,0
18,1355,136,723,1,0
18,1355,136,723,0,0
16,1355,107,723,1,0
16,1355,107,723,0,0
16,1355,98,75,1,0
16,1355,98,75,0,0
78,1355,129,351,1,0
78,1355,129,351,0,0
16,1355,110,208,1,0
16,1355,110,208,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,94,204,1,0
16,1355,94,204,0,0
16,1355,89,67,1,0
16,1355,89,67,0,0
22,1355,130,1405,1,0
22,1355,130,1405,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1358,66,38,1,0
16,1358,66,38,0,0
16,1355,132,176,1,0
16,1355,132,176,0,0
68,1355,167,951,1,0
68,1355,167,951,0,0
16,1355,103,166,1,0
16,1355,103,166,0,0
16,1355,130,435,1,0
16,1355,130,435,0,0
16,1355,59,15,1,2
16,1355,59,15,0,2
16,1355,82,51,1,0
16,1355,82,51,0,0
38,1355,210,3849,1,0
38,1355,210,3849,0,0
16,1355,96,554,1,0
16,1355,96,554,0,2
16,1355,233,4835,1,0
16,1355,233,4835,0,0
16,1355,64,27,1,0
16,1355,64,27,0,0
16,1361,189,1959,1,0
16,1361,189,1959,0,0
16,1355,133,482,1,0
16,1355,133,482,0,0
19,1355,138,389,1,2
19,1355,138,389,0,2
18,1355,108,309,1,0
18,1355,108,309,0,0
17,1355,390,3848,1,0
17,1355,390,3848,0,0
16,1355,86,80,1,0
16,1355,86,80,0,0
16,1355,146,1379,1,0
16,1355,146,1379,0,0
16,1355,86,142,1,0
16,1355,86,142,0,0
16,1355,102,302,1,0
16,1355,102,302,0,0
16,1355,120,440,1,0
16,1355,120,440,0,0
16,1355,146,1332,1,0
16,1355,146,1332,0,0
16,1355,164,436,1,0
16,1355,164,436,0,0
16,1355,84,34,1,0
16,1355,84,34,0,0
16,1355,113,460,1,0
16,1355,113,460,0,0
16,1355,95,318,1,0
16,1355,95,318,0,0
16,1355,65,64,1,0
16,1355,65,64,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
18,1355,147,513,1,0
18,1355,147,513,0,0
18,1355,120,313,1,0
18,1355,120,313,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,69,23,1,0
16,1355,69,23,0,0
16,1355,117,233,1,0
16,1355,117,233,0,0
16,1355,60,10,1,0
16,1355,60,10,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,61,2071,1,0
16,1355,61,2071,0,0
16,1355,79,34,1,0
16,1355,79,34,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,115,563,1,0
16,1355,115,563,0,0
16,1358,61,21,1,0
16,1358,61,21,0,0
16,1355,193,390,1,0
16,1355,193,390,0,0
16,1355,60,23,1,0
16,1355,60,23,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,175,571102,1,2
16,1355,175,571102,0,3
16,1355,137,460,1,0
16,1355,137,460,0,0
16,1355,106,2769,1,0
16,1355,106,2769,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,161,1116,1,0
16,1355,161,1116,0,0
16,1355,61,33,1,2
16,1355,61,33,0,2
16,1355,132,7979,1,0
16,1355,132,7979,0,0
16,1355,115,225,1,0
16,1355,115,225,0,0
18,1355,88,98,1,0
18,1355,88,98,0,0
39,1359,205,1240,1,0
39,1359,205,1240,0,2
84,1355,266,2267,1,0
84,1355,266,2267,0,0
16,1355,82,151,1,0
16,1355,82,151,0,0
16,1355,108,1273,1,0
16,1355,108,1273,0,0
16,1355,99,152,1,0
16,1355,99,152,0,0
16,1355,64,27,1,0
16,1355,64,27,0,0
16,1355,87,507,1,0
16,1355,87,507,0,0
16,1355,109,220,1,0
16,1355,109,220,0,0
16,1355,92,111,1,0
16,1355,92,111,0,0
16,1355,92,757,1,0
16,1355,92,757,0,0
16,1355,79,41,1,0
16,1355,79,41,0,0
38,1355,89,34,1,0
38,1355,89,34,0,0
16,1355,59,12,1,2
16,1355,59,12,0,2
17,1355,154,392,1,0
17,1355,154,392,0,0
16,1355,100,146,1,0
16,1355,100,146,0,0
16,1379,60,13,1,0
16,1379,60,13,0,0
16,1355,109,362,1,0
16,1355,109,362,0,0
16,1355,64,55,1,2
16,1355,64,55,0,2
16,1355,190,1179,1,2
16,1355,190,1179,0,2
16,1355,74,120,1,0
16,1355,74,120,0,0
16,1355,90,901,1,0
16,1355,90,901,0,0
16,1355,191,3000,1,0
16,1355,191,3000,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,92,221,1,0
16,1355,92,221,0,0
16,1355,146,659,1,0
16,1355,146,659,0,0
27,1355,146,605,1,0
27,1355,146,605,0,0
16,1355,109,208,1,0
16,1355,109,208,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,160,987,1,0
16,1355,160,987,0,0
16,1355,105,339,1,0
16,1355,105,339,0,0
16,1355,60,17,1,0
16,1355,60,17,0,0
16,1355,109,193,1,0
16,1355,109,193,0,0
78,1355,154,560,1,0
78,1355,154,560,0,0
16,1355,112,256,1,0
16,1355,112,256,0,0
38,1355,168,2244,1,0
38,1355,168,2244,0,2
16,1355,121,450,1,0
16,1355,121,450,0,0
16,1355,126,528,1,0
16,1355,126,528,0,0
16,1355,80,202,1,0
16,1355,80,202,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,176,965,1,0
16,1355,176,965,0,0
16,1355,63,15,1,0
16,1355,63,15,0,0
45,1355,266,1554,1,0
45,1355,266,1554,0,0
16,1355,114,287,1,0
16,1355,114,287,0,0
16,1355,123,342,1,0
16,1355,123,342,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,117,199,1,0
16,1355,117,199,0,0
16,1355,110,152,1,0
16,1355,110,152,0,0
16,1355,99,146,1,0
16,1355,99,146,0,0
17,1357,104,139,1,0
17,1357,104,139,0,0
16,1355,90,75,1,0
16,1355,90,75,0,0
16,1355,109,225,1,0
16,1355,109,225,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
17,1355,89,115,1,0
17,1355,89,115,0,0
16,1355,160,1007,1,0
16,1355,160,1007,0,0
16,1355,76,258,1,0
16,1355,76,258,0,0
16,1355,112,181,1,0
16,1355,112,181,0,0
16,1355,77,120,1,0
16,1355,77,120,0,0
18,1355,88,101,1,0
18,1355,88,101,0,0
16,1355,117,163,1,0
16,1355,117,163,0,0
16,1355,76,120,1,0
16,1355,76,120,0,0
16,1355,119,346,1,0
16,1355,119,346,0,0
18,1355,111,700,1,0
18,1355,111,700,0,0
16,1355,142,400,1,0
16,1355,142,400,0,0
16,1355,78,116,1,0
16,1355,78,116,0,0
51,1355,139,320,1,0
51,1355,139,320,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,162,1132,1,0
16,1355,162,1132,0,0
16,1355,63,35,1,0
16,1355,63,35,0,0
16,1355,91,644,1,0
16,1355,91,644,0,0
16,1355,277,3793,1,0
16,1355,277,3793,0,0
16,1355,128,599,1,0
16,1355,128,599,0,0
21,1355,169,710,1,0
21,1355,169,710,0,0
16,1355,64,15,1,0
16,1355,64,15,0,0
38,1355,100,403,1,0
38,1355,100,403,0,0
16,1355,175,571102,1,2
16,1355,175,571102,0,3
16,1355,111,173,1,0
16,1355,111,173,0,0
16,1355,117,246,1,0
16,1355,117,246,0,0
16,1355,106,309,1,0
16,1355,106,309,0,0
16,1355,107,240,1,0
16,1355,107,240,0,0
16,1355,117,242,1,0
16,1355,117,242,0,0
21,1355,155,4540,1,0
21,1355,155,4540,0,0
16,1355,63,55,1,0
16,1355,63,55,0,0
160,1355,284,2424,1,0
160,1355,284,2424,0,0
16,1355,97,148,1,0
16,1355,97,148,0,0
54,1355,108,65,1,0
54,1355,108,65,0,0
16,1355,147,484,1,0
16,1355,147,484,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,116,1723,1,0
16,1355,116,1723,0,0
16,1355,106,195,1,0
16,1355,106,195,0,0
16,1355,97,541,1,0
16,1355,97,541,0,0
16,1355,83,118,1,0
16,1355,83,118,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,103,1365,1,0
16,1355,103,1365,0,0
16,1355,183,1312,1,0
16,1355,183,1312,0,0
16,1355,108,344,1,0
16,1355,108,344,0,0
16,1355,61,26,1,0
16,1355,61,26,0,0
16,1355,118,199,1,0
16,1355,118,199,0,0
41,1355,139,480,1,0
41,1355,139,480,0,0
16,1355,338,2434,1,0
16,1355,338,2434,0,0
16,1355,125,327,1,0
16,1355,125,327,0,0
16,1355,96,85,1,0
16,1355,96,85,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,141,446,1,0
16,1355,141,446,0,0
16,1355,94,158,1,0
16,1355,94,158,0,0
76,1355,206,1380,1,2
76,1355,206,1380,0,2
16,1355,148,356,1,0
16,1355,148,356,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,88,19,1,0
16,1355,88,19,0,0
21,1355,161,745,1,0
21,1355,161,745,0,0
16,1355,92,97,1,0
16,1355,92,97,0,0
16,1355,83,19,1,0
16,1355,83,19,0,0
16,1355,104,175,1,0
16,1355,104,175,0,0
16,1355,60,24,1,0
16,1355,60,24,0,0
60,1355,138,197,1,0
60,1355,138,197,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,183,3349,1,0
16,1355,183,3349,0,0
16,1355,119,185,1,0
16,1355,119,185,0,0
16,1355,142,229,1,0
16,1355,142,229,0,0
16,1355,153,534,1,0
16,1355,153,534,0,0
18,1355,89,87,1,0
18,1355,89,87,0,0
16,1355,111,390,1,0
16,1355,111,390,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,96,143,1,0
16,1355,96,143,0,0
16,1355,78,86,1,0
16,1355,78,86,0,0
16,1355,124,394,1,0
16,1355,124,394,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,155,4427,1,0
16,1355,155,4427,0,0
16,1355,136,207,1,0
16,1355,136,207,0,0
39,1355,80,120,1,0
39,1355,80,120,0,0
16,1355,109,448,1,0
16,1355,109,448,0,0
16,1355,137,348,1,0
16,1355,137,348,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
17,1355,336,531,1,0
17,1355,336,531,0,0
16,1355,60,27,1,0
16,1355,60,27,0,0
38,1355,107,481,1,0
38,1355,107,481,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,69,16,1,0
16,1355,69,16,0,0
16,1355,105,119,1,0
16,1355,105,119,0,0
16,1355,107,214,1,0
16,1355,107,214,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
40,1359,194,497,1,0
40,1359,194,497,0,0
16,1355,101,81,1,0
16,1355,101,81,0,0
59,1355,120,220,1,0
59,1355,120,220,0,0
16,1358,59,6,1,0
16,1358,59,6,0,0
16,1355,319,186,1,0
16,1355,319,186,0,0
16,1355,101,181,1,0
16,1355,101,181,0,0
16,1355,137,332,1,0
16,1355,137,332,0,0
16,1355,1105,3641,1,0
16,1355,1105,3641,0,0
16,1355,80,56,1,0
16,1355,80,56,0,0
38,1355,120,506,1,0
38,1355,120,506,0,0
16,1355,92,98,1,0
16,1355,92,98,0,0
16,1355,158,711,1,0
16,1355,158,711,0,0
16,1355,119,159,1,0
16,1355,119,159,0,0
16,1355,109,586,1,2
16,1355,109,586,0,2
16,1355,76,54,1,0
16,1355,76,54,0,0
16,1355,64,27,1,0
16,1355,64,27,0,0
16,1355,295,5990,1,0
16,1355,295,5990,0,0
16,1355,93,234,1,0
16,1355,93,234,0,0
16,1355,108,2224,1,0
16,1355,108,2224,0,0
122,1355,336,5180,1,0
122,1355,336,5180,0,2
16,1355,70,19,1,0
16,1355,70,19,0,0
17,1357,100,189,1,0
17,1357,100,189,0,0
272,1355,178,309,1,0
272,1355,178,309,0,0
16,1355,94,424,1,0
16,1355,94,424,0,0
16,1355,104,112,1,0
16,1355,104,112,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1359,145,746,1,0
16,1359,145,746,0,0
16,1358,61,8,1,0
16,1358,61,8,0,0
16,1355,94,141,1,0
16,1355,94,141,0,0
16,1355,95,146,1,0
16,1355,95,146,0,0
16,1355,97,304,1,0
16,1355,97,304,0,0
16,1355,143,862,1,0
16,1355,143,862,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
28,1355,164,1376,1,0
28,1355,164,1376,0,0
16,1355,111,173,1,0
16,1355,111,173,0,0
16,1355,118,262,1,0
16,1355,118,262,0,0
16,1355,59,32,1,2
16,1355,59,32,0,2
16,1355,113,250,1,0
16,1355,113,250,0,0
16,1355,109,226,1,0
16,1355,109,226,0,0
16,1355,182,2619,1,2
16,1355,182,2619,0,2
16,1355,120,388,1,0
16,1355,120,388,0,0
42,1355,183,1217,1,0
42,1355,183,1217,0,0
16,1355,116,669,1,0
16,1355,116,669,0,0
16,1355,1628,191,1,0
16,1355,1628,191,0,0
16,1355,102,140,1,0
16,1355,102,140,0,0
16,1355,174,681,1,0
16,1355,174,681,0,0
16,1355,141,467,1,0
16,1355,141,467,0,0
21,1355,168,701,1,0
21,1355,168,701,0,0
16,1355,115,281,1,0
16,1355,115,281,0,0
60,1355,127,172,1,0
60,1355,127,172,0,0
16,1355,111,179,1,0
16,1355,111,179,0,0
16,1355,154,331,1,0
16,1355,154,331,0,0
16,1355,106,562,1,0
16,1355,106,562,0,0
16,1355,167,512,1,0
16,1355,167,512,0,0
152,1355,132,126,1,0
152,1355,132,126,0,0
16,1355,145,804,1,0
16,1355,145,804,0,0
38,1355,112,2205,1,0
38,1355,112,2205,0,2
16,1355,62,58,1,0
16,1355,62,58,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,59,13,1,0
16,1355,59,13,0,0
17,1359,108,798,1,0
17,1359,108,798,0,0
16,1355,135,560,1,0
16,1355,135,560,0,0
16,1355,147,1054,1,0
16,1355,147,1054,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,63,97,1,0
16,1355,63,97,0,0
16,1355,89,280,1,0
16,1355,89,280,0,0
41,1355,123,314,1,0
41,1355,123,314,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,111,205,1,0
16,1355,111,205,0,0
16,1355,106,330,1,0
16,1355,106,330,0,0
16,1355,64,27,1,0
16,1355,64,27,0,0
18,1355,85,100,1,0
18,1355,85,100,0,0
16,1355,83,17190,1,2
16,1355,83,17190,0,3
16,1355,83,36,1,0
16,1355,83,36,0,0
16,1355,168,586,1,0
16,1355,168,586,0,0
18,1355,106,304,1,0
18,1355,106,304,0,0
16,1355,85,272,1,0
16,1355,85,272,0,0
16,1355,116,274,1,0
16,1355,116,274,0,0
16,1355,66,35,1,0
16,1355,66,35,0,0
16,1355,120,645,1,0
16,1355,120,645,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,74,17116,1,2
16,1355,74,17116,0,2
16,1355,63,23,1,0
16,1355,63,23,0,0
16,1355,101,236,1,0
16,1355,101,236,0,0
16,1355,109,202,1,0
16,1355,109,202,0,0
16,1355,104,157,1,0
16,1355,104,157,0,0
16,1355,130,1101,1,0
16,1355,130,1101,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,208,2370,1,0
16,1355,208,2370,0,0
16,1358,61,42,1,0
16,1358,61,42,0,0
18,1355,85,86,1,0
18,1355,85,86,0,0
57,1355,128,183,1,0
57,1355,128,183,0,0
16,1355,124,510,1,0
16,1355,124,510,0,0
16,1355,116,562,1,0
16,1355,116,562,0,0
16,1355,123,305,1,0
16,1355,123,305,0,3
16,1355,203,2824,1,0
16,1355,203,2824,0,0
16,1355,83,286,1,0
16,1355,83,286,0,0
16,1355,2005,430,1,0
16,1355,2005,430,0,0
16,1355,59,4,1,0
16,1355,59,4,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,110,328,1,0
16,1355,110,328,0,0
16,1355,72,4221,1,2
16,1355,72,4221,0,2
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,99,164,1,0
16,1355,99,164,0,0
16,1355,172,501,1,0
16,1355,172,501,0,0
16,1355,118,271,1,0
16,1355,118,271,0,0
16,1355,109,67,1,0
16,1355,109,67,0,0
16,1355,148,490,1,0
16,1355,148,490,0,0
16,1355,125,224,1,0
16,1355,125,224,0,0
60,1355,128,172,1,0
60,1355,128,172,0,0
47,1355,111,412,1,0
47,1355,111,412,0,0
21,1355,105,348,1,0
21,1355,105,348,0,0
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,95,320,1,0
16,1355,95,320,0,0
24,1355,156,586,1,0
24,1355,156,586,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
39,1355,97,203,1,0
39,1355,97,203,0,0
16,1355,111,349,1,0
16,1355,111,349,0,0
16,1355,93,326,1,0
16,1355,93,326,0,0
105,1355,148,641,1,0
105,1355,148,641,0,0
16,1355,168,346,1,0
16,1355,168,346,0,0
16,1355,125,480,1,0
16,1355,125,480,0,0
16,1355,104,279,1,0
16,1355,104,279,0,0
16,1355,59,12,1,2
16,1355,59,12,0,2
16,1355,74,19,1,0
16,1355,74,19,0,0
16,1355,117,250,1,0
16,1355,117,250,0,0
16,1355,107,189,1,0
16,1355,107,189,0,0
16,1355,65,50,1,0
16,1355,65,50,0,0
16,1355,155,809,1,0
16,1355,155,809,0,0
16,1355,59,9,1,2
16,1355,59,9,0,2
16,1355,64,15,1,0
16,1355,64,15,0,0
16,1355,131,861,1,0
16,1355,131,861,0,0
16,1355,70,19,1,0
16,1355,70,19,0,0
16,1355,60,19,1,0
16,1355,60,19,0,0
16,1355,177,487,1,0
16,1355,177,487,0,0
16,1355,126,151,1,0
16,1355,126,151,0,0
16,1355,211,1589,1,0
16,1355,211,1589,0,0
16,1355,137,772,1,0
16,1355,137,772,0,0
54,1355,132,188,1,0
54,1355,132,188,0,0
38,1355,218,1965,1,0
38,1355,218,1965,0,0
23,1355,125,923,1,0
23,1355,125,923,0,0
21,1355,162,695,1,0
21,1355,162,695,0,0
16,1355,97,201,1,0
16,1355,97,201,0,0
16,1355,101,159,1,0
16,1355,101,159,0,0
16,1355,60,27,1,0
16,1355,60,27,0,0
16,1355,99,292,1,0
16,1355,99,292,0,0
16,1355,196,2609,1,0
16,1355,196,2609,0,0
16,1355,89,996,1,2
16,1355,89,996,0,2
16,1355,133,11174,1,0
16,1355,133,11174,0,0
16,1355,88,102,1,0
16,1355,88,102,0,0
16,1355,131,407,1,0
16,1355,131,407,0,0
16,1355,103,152,1,0
16,1355,103,152,0,0
16,1355,135,351,1,0
16,1355,135,351,0,0
16,1355,121,500,1,0
16,1355,121,500,0,0
16,1355,102,430,1,0
16,1355,102,430,0,0
16,1355,62,24,1,0
16,1355,62,24,0,0
117,1359,355,2739,1,0
117,1359,355,2739,0,0
16,1355,119,350,1,0
